,학년,학기,낱말,빈도수,품사
3256,1,2,팔랑거리는,1,Verb
3257,1,2,뛸,1,Verb
3258,1,2,꿈꿔,1,Verb
3259,1,2,왔던,1,Verb
3260,1,2,입어,1,Verb
3261,1,2,한바탕,1,Noun
3262,1,2,벌어졌어요,1,Verb
3263,1,2,춤,1,Noun
3264,1,2,출지,1,Verb
3265,1,2,그대로,1,Noun
3266,1,2,전달,1,Noun
3267,1,2,맨,1,Noun
3268,1,2,물의,1,Noun
3269,1,2,정해진,1,Noun
3270,1,2,모든,1,Noun
3271,1,2,나오나요,1,Verb
3272,1,2,크롱,1,Noun
3273,1,2,행복해한,1,Adjective
3274,1,2,과정,1,Noun
3275,1,2,잡으려고,1,Verb
3276,1,2,돌아왔다,1,Verb
3277,1,2,매달,1,Noun
3278,1,2,그리,1,Verb
3279,1,2,움직여,1,Verb
3280,1,2,받는다,1,Verb
3281,1,2,다르겠지요,1,Adjective
3282,1,2,어떨지,1,Adjective
3283,1,2,알아맞혀,1,Verb
3284,1,2,신자,1,Noun
3285,1,2,신을래,1,Verb
3286,1,2,바르자,1,Verb
3287,1,2,바를래,1,Verb
3288,1,2,씻을래,1,Verb
3289,1,2,퐁퐁,1,Noun
3290,1,2,거품,1,Noun
3291,1,2,만들래,1,Verb
3292,1,2,송정,1,Noun
3293,1,2,민사,1,Noun
3294,1,2,욱,1,Noun
3295,1,2,나설,1,Verb
3296,1,2,였지요,1,Verb
3297,1,2,얼마,1,Noun
3298,1,2,지났을까요,1,Verb
3299,1,2,들풀,1,Noun
3300,1,2,홀로,1,Noun
3301,1,2,날아와서,1,Verb
3302,1,2,마치,1,Noun
3303,1,2,기다렸다는,1,Verb
3304,1,2,펴고,1,Verb
3305,1,2,그동안,1,Noun
3306,1,2,얼,1,Noun
3307,1,2,마나,1,Noun
3308,1,2,외로웠는지,1,Adjective
3309,1,2,몰라요,1,Verb
3310,1,2,놀림,1,Noun
3311,1,2,받지,1,Verb
3312,1,2,살며시,1,Adverb
3313,1,2,이지,1,Noun
3314,1,2,행복해요,1,Adjective
3315,1,2,먼,1,Adjective
3316,1,2,떠났어요,1,Verb
3317,1,2,그러다,1,Adjective
3318,1,2,강하게,1,Adjective
3319,1,2,내리쬐는,1,Verb
3320,1,2,피해,1,Noun
3321,1,2,덥고,1,Adjective
3322,1,2,곁,1,Noun
3323,1,2,쭉,1,Noun
3324,1,2,뻗고,1,Verb
3325,1,2,누웠어요,1,Verb
3326,1,2,온몸,1,Noun
3327,1,2,힘겹게,1,Adjective
3328,1,2,움직이더니,1,Verb
3329,1,2,성큼,1,Noun
3330,1,2,신는,1,Verb
3331,1,2,신은,1,Verb
3332,1,2,웅덩이,1,Noun
3333,1,2,벌컥벌컥,1,Adverb
3334,1,2,마셨어요,1,Verb
3335,1,2,기다리다가,1,Verb
3336,1,2,말라,1,Adjective
3337,1,2,죽,1,Noun
3338,1,2,뻔했어요,1,Adjective
3339,1,2,마르지,1,Noun
3340,1,2,흐뭇한,1,Adjective
3341,1,2,그럼요,1,Adjective
3342,1,2,노을,1,Noun
3343,1,2,곱,1,Noun
3344,1,2,건넜어요,1,Verb
3345,1,2,지쳐서,1,Verb
3346,1,2,불쑥,1,Noun
3347,1,2,튀어,1,Noun
3348,1,2,낚아채,1,Verb
3349,1,2,놓인다는,1,Verb
3350,1,2,숨,1,Noun
3351,1,2,내쉬었어요,1,Verb
3352,1,2,편히,1,Adjective
3353,1,2,없었어요,1,Adjective
3354,1,2,잃을까,1,Verb
3355,1,2,걱정,1,Noun
3356,1,2,환한,1,Adjective
3357,1,2,소복이,1,Adverb
3358,1,2,쌓인,1,Verb
3359,1,2,하얗고,1,Adjective
3360,1,2,고요한,1,Noun
3361,1,2,이르,1,Verb
3362,1,2,렀,1,Noun
3363,1,2,까만,1,Adjective
3364,1,2,밤하늘,1,Noun
3365,1,2,총총,1,Noun
3366,1,2,빛나고,1,Verb
3367,1,2,있었지요,1,Adjective
3368,1,2,였을까요,1,Verb
3369,1,2,웅크리고,1,Verb
3370,1,2,보자마자,1,Verb
3371,1,2,달려갔어요,1,Verb
3372,1,2,살포시,1,Noun
3373,1,2,덮어,1,Verb
3374,1,2,물었어요,1,Verb
3375,1,2,씩씩하고,1,Adjective
3376,1,2,우렁찬,1,Noun
3377,1,2,만났고말고,1,Verb
3378,1,2,뿐,1,Noun
3379,1,2,아니라,1,Adjective
3380,1,2,영원한,1,Adjective
3381,1,2,스스로,1,Noun
3382,1,2,빙글빙글,1,Adverb
3383,1,2,아장아장,1,Adverb
3384,1,2,짝짝,1,Noun
3385,1,2,사뿐사뿐,1,Adverb
3386,1,2,톡톡,1,Noun
3387,1,2,맑,1,Adjective
3388,1,2,찢어지듯이,1,Verb
3389,1,2,쑤시듯이,1,Verb
3390,1,2,한글,1,Noun
3391,1,2,서니까,1,Verb
3392,1,2,떨려,1,Verb
3393,1,2,미처,1,Noun
3394,1,2,봤어,1,Verb
3395,1,2,심했나,1,Adjective
3396,1,2,치울게,1,Verb
3397,1,2,였어,1,Verb
3398,1,2,줍습니다,1,Verb
3399,1,2,사슴,1,Noun
3400,1,2,썼을,1,Verb
3401,1,2,있기,1,Adjective
3402,1,2,반갑다,1,Adjective
3403,1,2,학년,1,Noun
3404,1,2,학기,1,Noun
3405,1,2,살펴볼까,1,Verb
3406,1,2,둘이서,1,Noun
3407,1,2,무우,1,Noun
3408,1,2,갑,1,Noun
3409,1,2,마누,1,Noun
3410,1,2,지타,1,Noun
3411,1,2,쪼피,1,Noun
3412,1,2,카르,1,Noun
3413,1,2,와워,1,Verb
3414,1,2,환탁,1,Noun
3415,1,2,방선,1,Noun
3416,1,2,결캅,1,Noun
3417,1,2,탁,1,Noun
3418,1,2,쪼,1,Noun
3419,1,2,결,1,Noun
3420,1,2,캅,1,Noun
3421,1,2,림,1,Noun
3422,1,2,낱,1,Noun
3423,1,2,재깍재깍,1,Adverb
3424,1,2,뿡뿡,1,Noun
3425,1,2,콩닥콩닥,1,Adverb
3426,1,2,형,1,Noun
3427,1,2,짐,1,Noun
3428,1,2,드릴게요,1,Verb
3429,1,2,아프겠구나,1,Adjective
3430,1,2,체육,1,Noun
3431,1,2,기회,1,Noun
3432,1,2,실망,1,Noun
3433,1,2,스러웠다가,1,Adjective
3434,1,2,쓰,1,Verb
3435,1,2,둑,1,Noun
3436,1,2,금,1,Noun
3437,1,2,꽝,1,Noun
3438,1,2,그리는,1,Verb
3439,1,2,떨어뜨린,1,Verb
3440,1,2,읽으려는,1,Verb
3441,1,2,하다가,1,Verb
3442,1,2,힘들어하는,1,Adjective
3443,1,2,놀자는,1,Verb
3444,1,2,무너,1,Noun
3445,1,2,그리는구나,1,Verb
3446,1,2,주울게,1,Verb
3447,1,2,읽을래,1,Verb
3448,1,2,읽을게,1,Verb
3449,1,2,우산,1,Noun
3450,1,2,도와줄게,1,Verb
3451,1,2,도와줄래,1,Verb
3452,1,2,돌려줄게,1,Verb
3453,2,1,말,897,Noun
3454,2,1,해,787,Noun
3455,2,1,봅시다,772,Verb
3456,2,1,생각,442,Noun
3457,2,1,친구,409,Noun
3458,2,1,마음,357,Noun
3459,2,1,글,317,Noun
3460,2,1,일,307,Noun
3461,2,1,하는,293,Verb
3462,2,1,할,248,Verb
3463,2,1,때,248,Noun
3464,2,1,것,245,Noun
3465,2,1,인물,238,Noun
3466,2,1,수,238,Noun
3467,2,1,하며,230,Verb
3468,2,1,이야기,220,Noun
3469,2,1,사람,206,Noun
3470,2,1,나,202,Noun
3471,2,1,내용,202,Noun
3472,2,1,이,192,Noun
3473,2,1,자신,186,Noun
3474,2,1,잘,172,Verb
3475,2,1,어떤,162,Adjective
3476,2,1,낱말,162,Noun
3477,2,1,그림,161,Noun
3478,2,1,써,158,Verb
3479,2,1,읽고,154,Verb
3480,2,1,칭찬,153,Noun
3481,2,1,무엇,150,Noun
3482,2,1,하기,148,Verb
3483,2,1,표현,145,Noun
3484,2,1,의,145,Noun
3485,2,1,보세요,144,Verb
3486,2,1,한,136,Verb
3487,2,1,내,135,Noun
3488,2,1,보기,128,Noun
3489,2,1,싶은,128,Verb
3490,2,1,방법,127,Noun
3491,2,1,를,122,Noun
3492,2,1,사용,119,Noun
3493,2,1,보고,114,Noun
3494,2,1,우리,112,Noun
3495,2,1,쪽,110,Noun
3496,2,1,까닭,110,Noun
3497,2,1,어떻게,107,Adjective
3498,2,1,선생님,106,Noun
3499,2,1,놀이,103,Noun
3500,2,1,하고,101,Verb
3501,2,1,할머니,101,Noun
3502,2,1,날,99,Noun
3503,2,1,요,99,Noun
3504,2,1,소개,99,Noun
3505,2,1,국어,97,Noun
3506,2,1,활용,97,Noun
3507,2,1,느낌,94,Noun
3508,2,1,한다,93,Verb
3509,2,1,읽어,92,Verb
3510,2,1,이름,92,Noun
3511,2,1,점,91,Noun
3512,2,1,모습,90,Noun
3513,2,1,확인,90,Noun
3514,2,1,답,89,Noun
3515,2,1,소리,89,Noun
3516,2,1,찾아,89,Verb
3517,2,1,붙임,88,Verb
3518,2,1,다,88,Adverb
3519,2,1,있는,87,Adjective
3520,2,1,하면,86,Verb
3521,2,1,문장,86,Noun
3522,2,1,엄마,86,Noun
3523,2,1,경험,85,Noun
3524,2,1,안,83,Noun
3525,2,1,속,83,Noun
3526,2,1,노래,83,Noun
3527,2,1,가,83,Verb
3528,2,1,했어요,83,Verb
3529,2,1,부분,82,Noun
3530,2,1,알맞은,82,Adjective
3531,2,1,행동,81,Noun
3532,2,1,기분,81,Noun
3533,2,1,개미,81,Noun
3534,2,1,그,80,Noun
3535,2,1,겪은,80,Verb
3536,2,1,떠올려,79,Verb
3537,2,1,집,79,Noun
3538,2,1,와,78,Verb
3539,2,1,물건,78,Noun
3540,2,1,알,77,Noun
3541,2,1,앞,74,Noun
3542,2,1,정리,72,Noun
3543,2,1,일어난,72,Verb
3544,2,1,더,71,Noun
3545,2,1,물음,71,Noun
3546,2,1,정말,70,Noun
3547,2,1,가지,67,Noun
3548,2,1,했나요,67,Verb
3549,2,1,가족,67,Noun
3550,2,1,다른,67,Noun
3551,2,1,나타내는,67,Verb
3552,2,1,기본,65,Noun
3553,2,1,함께,65,Adverb
3554,2,1,짐작,65,Noun
3555,2,1,쓴,65,Verb
3556,2,1,장면,64,Noun
3557,2,1,대화,64,Noun
3558,2,1,어머니,64,Noun
3559,2,1,네,64,Noun
3560,2,1,설명,64,Noun
3561,2,1,공부,63,Noun
3562,2,1,있어요,62,Adjective
3563,2,1,너,60,Noun
3564,2,1,편지,60,Noun
3565,2,1,할아버지,60,Noun
3566,2,1,차례,59,Noun
3567,2,1,있어,58,Adjective
3568,2,1,봐요,58,Verb
3569,2,1,누구,58,Noun
3570,2,1,시,56,Noun
3571,2,1,활동,56,Noun
3572,2,1,거,56,Noun
3573,2,1,쓸,56,Verb
3574,2,1,바른,55,Verb
3575,2,1,상황,54,Noun
3576,2,1,차례대로,54,Noun
3577,2,1,다시,53,Noun
3578,2,1,발표,53,Noun
3579,2,1,책,53,Noun
3580,2,1,있는지,52,Adjective
3581,2,1,떠올리며,51,Verb
3582,2,1,같이,51,Adverb
3583,2,1,하여,51,Verb
3584,2,1,함,51,Noun
3585,2,1,강아지,51,Noun
3586,2,1,뒤,50,Noun
3587,2,1,여러,50,Noun
3588,2,1,나오는,50,Verb
3589,2,1,뭐,50,Noun
3590,2,1,불가사리,50,Noun
3591,2,1,여우,50,Noun
3592,2,1,상상,48,Noun
3593,2,1,실천,48,Noun
3594,2,1,하세요,48,Verb
3595,2,2,시나,48,Noun
3596,2,2,피노키오,48,Noun
3597,2,1,아저씨,47,Noun
3598,2,1,가운데,47,Noun
3599,2,1,주는,47,Verb
3600,2,1,해야,46,Verb
3601,2,1,표정,45,Noun
3602,2,1,딱지,45,Noun
3603,2,1,했다,45,Verb
3604,2,1,표,45,Noun
3605,2,1,는,45,Verb
3606,2,1,제목,44,Noun
3607,2,1,입니다,43,Adjective
3608,2,1,목소리,43,Noun
3609,2,1,듣는,43,Verb
3610,2,1,다음,43,Noun
3611,2,1,시간,43,Noun
3612,2,1,고개,43,Noun
3613,2,1,쓰기,43,Noun
3614,2,1,해요,42,Noun
3615,2,1,정,42,Noun
3616,2,1,어디,42,Noun
3617,2,1,단원,42,Noun
3618,2,1,어울리는,42,Verb
3619,2,1,월,42,Noun
3620,2,1,물,42,Noun
3621,2,1,호랑이,42,Noun
3622,2,1,대답,42,Noun
3623,2,1,역할,42,Noun
3624,2,1,동물,41,Noun
3625,2,1,마을,41,Noun
3626,2,1,뜻,41,Noun
3627,2,1,준비,40,Noun
3628,2,1,듣고,40,Verb
3629,2,1,드러나게,40,Verb
3630,2,1,형,40,Noun
3631,2,1,새,39,Noun
3632,2,1,된,39,Verb
3633,2,1,쓴다,39,Verb
3634,2,1,걸,38,Noun
3635,2,1,비슷한,38,Adjective
3636,2,1,아빠,38,Noun
3637,2,1,고운,37,Adjective
3638,2,1,등,37,Noun
3639,2,1,바르게,37,Noun
3640,2,1,못,37,Noun
3641,2,1,큰,37,Verb
3642,2,1,두꺼비,37,Noun
3643,2,1,딸기,37,Noun
3644,2,1,아침,37,Noun
3645,2,1,그때,36,Noun
3646,2,1,저,36,Noun
3647,2,1,꾸며,36,Verb
3648,2,2,개구리,36,Noun
3649,2,1,부족하다면,35,Adjective
3650,2,1,있게,35,Adjective
3651,2,1,합니다,35,Verb
3652,2,1,있었던,35,Adjective
3653,2,1,있고,35,Adjective
3654,2,1,주의,34,Noun
3655,2,1,나게,34,Verb
3656,2,1,주요,34,Noun
3657,2,1,재동,34,Noun
3658,2,1,대한,34,Noun
3659,2,2,베짱이,34,Noun
3660,2,1,시를,33,Adjective
3661,2,1,왜,33,Noun
3662,2,1,참,33,Verb
3663,2,1,아이,33,Noun
3664,2,1,학교,33,Noun
3665,2,1,전하,33,Noun
3666,2,1,실감,33,Noun
3667,2,1,본,32,Verb
3668,2,1,어느,32,Adverb
3669,2,1,같아,32,Adjective
3670,2,1,골라,32,Verb
3671,2,1,가게,32,Noun
3672,2,1,텔레비전,32,Noun
3673,2,1,신발,32,Noun
3674,2,1,나도,31,Verb
3675,2,1,따라,31,Verb
3676,2,1,매우,31,Noun
3677,2,1,좋은,31,Adjective
3678,2,1,모두,31,Noun
3679,2,1,하지,31,Verb
3680,2,1,글자,31,Noun
3681,2,1,짝,31,Noun
3682,2,1,쓴이의,31,Verb
3683,2,1,읽을,30,Verb
3684,2,1,배운,30,Verb
3685,2,1,기억,30,Noun
3686,2,1,임,30,Noun
3687,2,1,마,30,Noun
3688,2,1,제,30,Noun
3689,2,1,만들어,30,Verb
3690,2,1,게,30,Noun
3691,2,1,줄,30,Noun
3692,2,1,돈,30,Noun
3693,2,1,바꾸어,29,Verb
3694,2,1,있나요,29,Adjective
3695,2,1,동생,29,Noun
3696,2,1,오늘,29,Noun
3697,2,1,특징,29,Noun
3698,2,1,쓴이가,29,Verb
3699,2,1,아,28,Exclamation
3700,2,1,보면,28,Verb
3701,2,1,인상,28,Noun
3702,2,1,손,28,Noun
3703,2,1,말로,28,Noun
3704,2,1,쪽지,28,Noun
3705,2,1,가장,28,Noun
3706,2,1,너무,28,Adverb
3707,2,1,되는,28,Verb
3708,2,1,의사,28,Noun
3709,2,1,드소토,28,Noun
3710,2,2,팥죽,28,Noun
3711,2,1,좋아하는,27,Adjective
3712,2,1,했어,27,Verb
3713,2,1,있다,27,Adjective
3714,2,1,먹고,27,Verb
3715,2,1,열심히,27,Adverb
3716,2,1,선,27,Noun
3717,2,1,위해,27,Noun
3718,2,1,콩,27,Noun
3719,2,1,일기,27,Noun
3720,2,1,반,27,Noun
3721,2,1,짧은,27,Adjective
3722,2,1,눈,27,Noun
3723,2,1,살,27,Noun
3724,2,1,은,26,Noun
3725,2,1,하,26,Exclamation
3726,2,1,빈칸,26,Noun
3727,2,1,다섯,26,Noun
3728,2,1,넣어,26,Verb
3729,2,1,내는,26,Verb
3730,2,1,종이,26,Noun
3731,2,2,깊었던,26,Adjective
3732,2,1,코,25,Noun
3733,2,1,바르고,25,Verb
3734,2,1,파란색,25,Noun
3735,2,1,적,25,Noun
3736,2,1,생활,25,Noun
3737,2,1,언제,25,Noun
3738,2,1,알기,25,Verb
3739,2,1,하나,25,Noun
3740,2,1,작은,25,Adjective
3741,2,1,가면,25,Noun
3742,2,1,알아봅시다,25,Verb
3743,2,1,옛날,25,Noun
3744,2,2,미니,25,Noun
3745,2,2,게으름뱅이,25,Noun
3746,2,1,발,24,Noun
3747,2,1,입,24,Noun
3748,2,1,대해,24,Noun
3749,2,1,이어,24,Verb
3750,2,1,했는지,24,Verb
3751,2,1,남는,24,Verb
3752,2,1,옆,24,Noun
3753,2,1,이제,24,Noun
3754,2,1,난,24,Noun
3755,2,1,들어,24,Verb
3756,2,1,기,24,Noun
3757,2,1,재미있는,24,Adjective
3758,2,1,재미,24,Noun
3759,2,1,방,24,Noun
3760,2,1,사슴벌레,24,Noun
3761,2,2,공주,24,Noun
3762,2,1,사과,23,Noun
3763,2,1,일까,23,Verb
3764,2,1,위,23,Noun
3765,2,1,보통,23,Noun
3766,2,1,붙여,23,Verb
3767,2,1,숲,23,Noun
3768,2,1,이해,23,Noun
3769,2,1,꼭,23,Noun
3770,2,1,힘,23,Noun
3771,2,1,서,23,Verb
3772,2,1,고,23,Noun
3773,2,1,쓰는,23,Verb
3774,2,1,저녁,23,Noun
3775,2,1,전,23,Noun
3776,2,1,수컷,23,Noun
3777,2,1,그렇게,23,Adverb
3778,2,2,가은이,23,Noun
3779,2,1,배울까,22,Verb
3780,2,1,쓰인,22,Verb
3781,2,1,많이,22,Adverb
3782,2,1,만든,22,Verb
3783,2,1,조금,22,Noun
3784,2,1,예,22,Noun
3785,2,1,하는지,22,Verb
3786,2,1,나무,22,Noun
3787,2,1,모양,22,Noun
3788,2,1,있습니다,22,Adjective
3789,2,1,문,22,Noun
3790,2,1,인사,22,Noun
3791,2,1,민수,22,Noun
3792,2,1,흉내,22,Noun
3793,2,1,날개,22,Noun
3794,2,1,매미,22,Noun
3795,2,2,기러기,22,Noun
3796,2,1,하늘,21,Noun
3797,2,1,두,21,Noun
3798,2,1,두기,21,Noun
3799,2,1,질문,21,Noun
3800,2,1,높다,21,Adjective
3801,2,1,그래,21,Adjective
3802,2,1,곳,21,Noun
3803,2,1,동안,21,Noun
3804,2,1,쥐,21,Noun
3805,2,2,생신,21,Noun
3806,2,2,수수께끼,21,Noun
3807,2,2,막내,21,Noun
3808,2,1,읽기,20,Verb
3809,2,1,토끼,20,Noun
3810,2,1,치료,20,Noun
3811,2,1,가는,20,Verb
3812,2,1,선물,20,Noun
3813,2,1,그런,20,Adjective
3814,2,1,좀,20,Noun
3815,2,1,이의,20,Noun
3816,2,1,처음,20,Noun
3817,2,1,밤,20,Noun
3818,2,1,년,20,Noun
3819,2,1,구름,20,Noun
3820,2,1,받침,20,Noun
3821,2,1,누가,20,Noun
3822,2,2,동이,20,Noun
3823,2,1,아기,19,Noun
3824,2,1,사자,19,Noun
3825,2,1,몸짓,19,Noun
3826,2,1,치,19,Noun
3827,2,1,거나,19,Noun
3828,2,1,음,19,Noun
3829,2,1,무슨,19,Noun
3830,2,1,자세,19,Noun
3831,2,1,훨훨,19,Noun
3832,2,1,않고,19,Verb
3833,2,1,얼굴,19,Noun
3834,2,1,가서,19,Verb
3835,2,1,사,19,Noun
3836,2,1,떠올린,19,Verb
3837,2,1,고마워,19,Adjective
3838,2,1,먹을,19,Verb
3839,2,2,글감,19,Noun
3840,2,2,쇠붙이,19,Noun
3841,2,1,고양이,18,Noun
3842,2,1,또,18,Noun
3843,2,1,풀밭,18,Noun
3844,2,1,내어,18,Verb
3845,2,1,주변,18,Noun
3846,2,1,볼,18,Noun
3847,2,1,바탕,18,Noun
3848,2,1,모,18,Noun
3849,2,1,살펴봅시다,18,Verb
3850,2,1,서로,18,Noun
3851,2,1,같은,18,Adjective
3852,2,1,개,18,Noun
3853,2,1,갔다,18,Verb
3854,2,1,화,18,Noun
3855,2,1,했습니다,18,Verb
3856,2,1,나타난,17,Verb
3857,2,1,정해,17,Noun
3858,2,1,여자아이,17,Noun
3859,2,1,먹이,17,Noun
3860,2,1,머리,17,Noun
3861,2,1,색칠,17,Noun
3862,2,1,습,17,Noun
3863,2,1,상,17,Noun
3864,2,1,번,17,Noun
3865,2,1,배,17,Noun
3866,2,1,그래서,17,Adverb
3867,2,1,이렇게,17,Adverb
3868,2,1,여기,17,Noun
3869,2,1,잠깐,17,Noun
3870,2,1,욕심,17,Noun
3871,2,1,수박,17,Noun
3872,2,1,다르게,17,Adjective
3873,2,1,먹는,17,Verb
3874,2,1,들어갈,17,Verb
3875,2,1,끝,17,Noun
3876,2,1,전화기,17,Noun
3877,2,1,나누어,16,Verb
3878,2,1,교실,16,Noun
3879,2,1,치과,16,Noun
3880,2,1,이를,16,Verb
3881,2,1,잘한,16,Verb
3882,2,1,크기,16,Noun
3883,2,1,바라보며,16,Verb
3884,2,1,좋아요,16,Adjective
3885,2,1,진,16,Noun
3886,2,1,턱,16,Noun
3887,2,1,옷,16,Noun
3888,2,1,아영,16,Noun
3889,2,1,그럼,16,Adjective
3890,2,1,진짜,16,Noun
3891,2,1,감,16,Noun
3892,2,1,때문,16,Noun
3893,2,1,처럼,16,Noun
3894,2,1,간,16,Noun
3895,2,1,있었어요,16,Adjective
3896,2,1,다짐,16,Noun
3897,2,1,민지,16,Noun
3898,2,1,대,16,Verb
3899,2,2,크록텔레,16,Noun
3900,2,2,불똥,16,Noun
3901,2,1,봐,15,Verb
3902,2,1,알맞게,15,Adjective
3903,2,1,길,15,Noun
3904,2,1,걱정,15,Noun
3905,2,1,갈,15,Verb
3906,2,1,공원,15,Noun
3907,2,1,하루,15,Noun
3908,2,1,어요,15,Noun
3909,2,1,막,15,Noun
3910,2,1,농부,15,Noun
3911,2,1,주인,15,Noun
3912,2,1,데,15,Noun
3913,2,1,건,15,Noun
3914,2,1,시작,15,Noun
3915,2,1,나라,15,Noun
3916,2,1,요즘,15,Noun
3917,2,1,깜짝,15,Noun
3918,2,1,하자,15,Noun
3919,2,1,상진,15,Noun
3920,2,2,운동화,15,Noun
3921,2,2,공연,15,Noun
3922,2,1,좋겠다,14,Adjective
3923,2,1,해서,14,Verb
3924,2,1,도착,14,Noun
3925,2,1,아니요,14,Adjective
3926,2,1,연습,14,Noun
3927,2,1,쓰레기,14,Noun
3928,2,1,키,14,Noun
3929,2,1,불,14,Noun
3930,2,1,명,14,Noun
3931,2,1,몇,14,Noun
3932,2,1,보니,14,Verb
3933,2,1,자세하게,14,Adjective
3934,2,1,계속,14,Noun
3935,2,1,사랑,14,Noun
3936,2,1,만들기,14,Noun
3937,2,1,덧붙이기,14,Noun
3938,2,1,다리,14,Noun
3939,2,1,동물원,14,Noun
3940,2,1,날씨,14,Noun
3941,2,1,노력,14,Noun
3942,2,1,안녕,14,Noun
3943,2,1,첫소리,14,Noun
3944,2,1,지,14,Verb
3945,2,1,빨간,14,Adjective
3946,2,1,뒷말,14,Noun
3947,2,1,발명,14,Noun
3948,2,1,카드,14,Noun
3949,2,1,잠,14,Noun
3950,2,1,꽃,13,Noun
3951,2,1,쓰고,13,Verb
3952,2,1,생쥐,13,Noun
3953,2,1,도서관,13,Noun
3954,2,1,있으면,13,Adjective
3955,2,1,온,13,Noun
3956,2,1,맛있는,13,Adjective
3957,2,1,비,13,Noun
3958,2,1,인,13,Noun
3959,2,1,생긴,13,Verb
3960,2,1,여름,13,Noun
3961,2,1,하려고,13,Verb
3962,2,1,좋을지,13,Adjective
3963,2,1,자전거,13,Noun
3964,2,1,고른,13,Verb
3965,2,1,겨울,13,Noun
3966,2,1,무,13,Noun
3967,2,1,과일,13,Noun
3968,2,1,간다,13,Noun
3969,2,1,빨리,13,Adverb
3970,2,1,대로,13,Noun
3971,2,1,써서,13,Verb
3972,2,1,완성,13,Noun
3973,2,1,맞게,13,Verb
3974,2,1,연필,13,Noun
3975,2,1,자연,13,Noun
3976,2,1,부호,13,Noun
3977,2,2,알밤,13,Noun
3978,2,2,거인,13,Noun
3979,2,1,좋아,12,Adjective
3980,2,1,땐,12,Noun
3981,2,1,장,12,Noun
3982,2,1,음식,12,Noun
3983,2,1,아주,12,Noun
3984,2,1,했는데,12,Verb
3985,2,1,밖,12,Noun
3986,2,1,로,12,Noun
3987,2,1,되고,12,Verb
3988,2,1,좋겠어,12,Adjective
3989,2,1,들었던,12,Verb
3990,2,1,회의,12,Noun
3991,2,1,없는,12,Adjective
3992,2,1,나를,12,Verb
3993,2,1,신,12,Noun
3994,2,1,있었어,12,Adjective
3995,2,1,수도,12,Noun
3996,2,1,하게,12,Verb
3997,2,1,몸,12,Noun
3998,2,1,써야,12,Verb
3999,2,1,가방,12,Noun
4000,2,1,장수,12,Noun
4001,2,1,썼다,12,Verb
4002,2,1,새로,12,Adjective
4003,2,1,높이,12,Noun
4004,2,1,보호,12,Noun
4005,2,1,자라,12,Noun
4006,2,1,지금,12,Noun
4007,2,1,다미,12,Noun
4008,2,1,숲속,12,Noun
4009,2,1,몰래,12,Noun
4010,2,1,돼,12,Verb
4011,2,1,응,12,Noun
4012,2,1,행,12,Noun
4013,2,2,골탕,12,Noun
4014,2,2,상장,12,Noun
4015,2,1,바람,11,Noun
4016,2,1,걸음,11,Noun
4017,2,1,낭송,11,Noun
4018,2,1,마리,11,Noun
4019,2,1,거리,11,Noun
4020,2,1,쉬,11,Noun
4021,2,1,옮김,11,Verb
4022,2,1,수가,11,Noun
4023,2,1,구,11,Noun
4024,2,1,이번,11,Noun
4025,2,1,여행,11,Noun
4026,2,1,진심,11,Noun
4027,2,1,나누기,11,Noun
4028,2,1,긴,11,Verb
4029,2,1,재성,11,Noun
4030,2,1,자,11,Noun
4031,2,1,양,11,Noun
4032,2,1,많은,11,Adjective
4033,2,1,잃어버린,11,Verb
4034,2,1,남,11,Noun
4035,2,1,첫,11,Noun
4036,2,1,만든다,11,Verb
4037,2,1,정확하게,11,Adjective
4038,2,1,말씀,11,Noun
4039,2,1,소,11,Noun
4040,2,1,놀러,11,Verb
4041,2,1,기름,11,Noun
4042,2,1,일이,11,Modifier
4043,2,1,식물,11,Noun
4044,2,1,할까,11,Verb
4045,2,1,커다란,11,Adjective
4046,2,1,현관,11,Noun
4047,2,1,갑자기,11,Noun
4048,2,1,나와,11,Verb
4049,2,1,도둑,11,Noun
4050,2,1,대요,11,Noun
4051,2,1,장기려,11,Noun
4052,2,1,덕분,11,Noun
4053,2,1,지석,11,Noun
4054,2,1,신기한,11,Adjective
4055,2,1,독,11,Noun
4056,2,1,어서,11,Noun
4057,2,2,하윤,11,Noun
4058,2,2,정원,11,Noun
4059,2,2,소가,11,Noun
4060,2,2,역할극,11,Noun
4061,2,2,제페토,11,Noun
4062,2,1,읽는,10,Verb
4063,2,1,둘,10,Noun
4064,2,1,먼저,10,Noun
4065,2,1,미안해,10,Adjective
4066,2,1,아버지,10,Noun
4067,2,1,기를,10,Verb
4068,2,1,같다,10,Adjective
4069,2,1,볼까,10,Verb
4070,2,1,되어,10,Verb
4071,2,1,땀,10,Noun
4072,2,1,줄넘기,10,Noun
4073,2,1,좋을까요,10,Adjective
4074,2,1,평소,10,Noun
4075,2,1,또박또박,10,Noun
4076,2,1,들,10,Verb
4077,2,1,없이,10,Adverb
4078,2,1,시원한,10,Adjective
4079,2,1,혼자,10,Noun
4080,2,1,방울토마토,10,Noun
4081,2,1,형제,10,Noun
4082,2,1,너희,10,Noun
4083,2,1,보,10,Noun
4084,2,1,귀여운,10,Adjective
4085,2,1,웃으며,10,Verb
4086,2,1,맡은,10,Verb
4087,2,1,색깔,10,Noun
4088,2,1,놀이터,10,Noun
4089,2,1,없을,10,Adjective
